IDN,AGE,COUNTRY,GENDER,IMMIGRANT,HAPPINESS
74814,72,Finland,Female,0,6.91
43818,28,Kenya,Female,0,2.89
36991,40,Jamaica,Male,0,3.80
59150,60,Peru,Male,1,8.16
26254,25,Tajikistan,Female,0,5.67
60843,30,Syria,Male,0,5.23
34135,56,Somaliland region,Male,0,3.98
73436,75,Macedonia,Female,0,3.32
51894,72,India,Male,1,4.15
62207,43,Turkmenistan,Female,0,5.97
51179,50,Egypt,Female,0,5.28
74946,41,Luxembourg,Male,0,6.94
70057,74,Ukraine,Male,0,5.51
44418,51,Lesotho,Female,0,6.18
62288,27,Myanmar,Female,0,5.83
95638,78,Libya,Male,0,6.10
84782,56,Pakistan,Female,0,7.73
23243,85,Cambodia,Female,0,4.44
81078,34,Madagascar,Male,0,4.30
18196,45,Nepal,Female,0,4.04
90071,63,Tunisia,Male,0,4.29
35213,42,Angola,Female,0,4.10
53524,70,Egypt,Male,0,4.21
16154,76,Guinea,Female,0,3.95
50563,43,Pakistan,Male,0,5.45
59842,85,Singapore,Male,0,7.85
44247,45,Afghanistan,Female,0,3.68
11643,71,United Kingdom,Female,0,7.72
18590,63,Benin,Female,0,3.76
76330,30,France,Male,0,7.42
80882,89,Singapore,Female,0,6.00
50404,73,India,Female,0,4.71
76566,44,Georgia,Female,0,2.72
10040,80,Suriname,Female,1,7.25
33883,37,Nicaragua,Female,0,7.51
92178,46,India,Male,0,5.21
64460,23,Albania,Male,0,5.91
72367,47,Panama,Male,0,7.20
10343,41,South Korea,Female,1,7.72
32936,49,Iraq,Male,0,6.02
76020,43,Syria,Female,0,2.97
34513,62,Comoros,Female,0,2.27
52327,44,Niger,Female,0,6.57
91323,85,Croatia,Male,0,5.84
49348,83,Macedonia,Male,0,4.81
16135,49,Thailand,Male,0,5.89
92112,49,Poland,Female,0,6.00
35422,58,Sierra Leone,Male,0,5.18
82259,33,Sudan,Male,0,6.53
23033,86,Rwand2a4,Female,0,5.12
59933,43,India,Male,0,5.95
47410,37,Kuwait,Male,0,7.04
88439,29,Dominican Republic,Female,0,6.56
93165,49,Romania,Male,0,6.14
30563,44,Hungary,Female,0,6.74
19010,45,Jordan,Female,0,6.15
36835,79,Spain,Female,0,5.72
62452,57,France,Female,0,7.74
69482,80,France,Male,1,6.09
32825,64,Liberia,Female,0,6.66
98236,55,Burkina Faso,Male,0,5.97
76490,53,Angola,Female,0,5.90
12243,59,Nigeria,Female,0,7.46
32865,74,Jamaica,Female,0,6.01
21515,83,Iraq,Male,0,5.46
94266,49,Cyprus,Male,0,7.77
13206,69,Thailand,Male,0,7.33
28971,65,Azerbaijan,Male,0,4.32
54013,62,Thailand,Male,1,6.26
82942,82,Montenegro,Male,0,7.08
17187,56,Macedonia,Female,0,4.67
39497,40,Comoros,Male,0,5.04
48569,60,Serbia,Male,0,7.20
82379,52,Nigeria,Male,0,7.40
69344,28,Benin,Female,0,4.08
82932,44,Iran,Male,0,5.12
11731,75,Liberia,Male,0,3.76
70869,46,Kosovo,Male,0,5.18
76166,63,Poland,Male,0,5.20
67457,69,Laos,Male,0,6.61
26483,59,Poland,Male,1,7.54
67912,50,Iceland,Male,0,8.61
80468,23,Lesotho,Male,0,6.05
52422,38,Togo,Female,0,2.05
28925,34,Turkey,Male,0,4.41
78383,23,Brazil,Male,0,6.55
78049,51,Guatemala,Female,0,4.90
79473,28,Romania,Female,0,6.06
29370,47,Swaziland,Female,0,5.08
29793,88,Azerbaijan,Female,0,2.86
33275,54,Uganda,Male,0,6.28
12066,47,Cyprus,Male,0,7.08
38027,47,Belgium,Male,0,8.40
10470,44,Latvia,Female,0,3.74
13705,41,Kenya,Female,0,5.78
84234,27,Kyrgyzstan,Female,0,5.83
73425,37,Russia,Female,0,6.88
98030,75,Bahrain,Male,0,6.35
15390,37,Suriname,Male,0,7.55
24771,83,Chad,Female,0,5.18
49965,43,Thailand,Male,0,5.21
98671,67,Italy,Female,0,6.11
24997,39,Nigeria,Female,0,6.97
50128,68,Czech Republic,Male,1,7.72
91614,47,Singapore,Female,0,7.99
14083,29,Syria,Male,0,3.78
28607,55,Kosovo,Female,0,4.58
71977,44,Bolivia,Female,1,5.63
36204,52,Albania,Male,0,7.81
21867,48,Belgium,Male,0,6.22
38776,46,Afghanistan,Female,0,4.45
51185,74,Hong Kong,Male,0,5.56
43819,50,Estonia,Female,0,5.65
20364,44,Indonesia,Female,1,7.64
28655,75,Belgium,Male,1,7.77
51461,53,United States,Male,0,7.96
27736,74,Oman,Female,0,6.21
33779,60,Brazil,Female,0,8.28
16066,42,Chile,Female,0,8.27
72082,82,Japan,Male,0,5.91
52442,35,Palestinian Territories,Male,0,4.64
66619,56,Uganda,Male,0,6.37
81120,77,Tajikistan,Female,0,4.68
11767,46,Colombia,Female,0,7.22
75212,37,Japan,Male,0,6.98
14871,30,Benin,Female,0,2.89
36621,75,Kuwait,Male,0,6.42
56485,61,Singapore,Male,0,6.33
60403,73,Montenegro,Female,0,4.77
10941,75,Palestinian Territories,Male,0,5.37
51906,23,Botswana,Female,0,3.72
41400,55,Armenia,Male,0,4.12
53380,79,Somaliland region,Male,0,3.73
34633,48,Hungary,Female,0,6.71
85836,44,Tunisia,Female,0,4.89
40531,23,El Salvador,Female,1,5.20
70515,68,Cyprus,Male,0,5.49
29877,85,Burundi,Female,0,2.85
33457,74,Latvia,Female,0,4.91
78860,44,Vietnam,Male,0,6.65
50374,40,Liberia,Male,0,3.34
89128,73,Spain,Male,0,6.57
78086,54,Cameroon,Female,0,5.39
24261,66,Gabon,Female,0,3.22
90409,89,Costa Rica,Female,0,7.71
53874,49,Kazakhstan,Male,0,5.92
37505,48,Germany,Female,0,5.28
90880,38,China,Female,0,3.01
85146,41,Brazil,Female,0,7.95
69999,34,Mexico,Female,0,5.88
33377,42,Mali,Male,0,5.77
91279,68,Netherlands,Male,0,8.17
57260,58,Mozambique,Male,0,5.89
73927,53,Japan,Male,0,6.31
71847,24,Uzbekistan,Female,0,4.53
13568,48,Syria,Female,0,4.10
26210,33,Cyprus,Female,0,7.74
25203,51,Poland,Male,0,4.03
11095,27,Kyrgyzstan,Male,1,6.45
81827,75,Belgium,Female,0,5.87
29157,44,Uruguay,Female,0,6.64
89930,64,Cyprus,Female,0,6.34
44125,81,Spain,Female,0,5.47
93265,25,Hungary,Female,0,4.36
63488,50,Algeria,Male,0,5.45
67682,42,Malawi,Female,0,5.75
63507,44,Latvia,Male,0,5.05
95659,67,Kosovo,Female,0,3.95
91198,52,Nigeria,Female,0,5.12
87155,76,Tanzania,Female,0,2.77
66250,36,United Kingdom,Male,0,6.15
59088,53,Burkina Faso,Female,0,6.78
81337,33,Lebanon,Male,1,6.25
47544,76,Lebanon,Male,0,2.98
87685,53,Uganda,Female,0,4.91
19697,72,Japan,Female,0,6.06
15449,45,Moldova,Female,0,5.35
88704,48,Singapore,Male,0,7.74
58697,51,Uzbekistan,Male,0,5.27
94505,88,Palestinian Territories,Male,0,5.32
99927,43,Mongolia,Male,0,3.75
71608,64,Venezuela,Female,0,6.61
45372,48,Gabon,Male,0,3.69
84410,26,Comoros,Female,0,2.40
43785,48,Venezuela,Male,1,6.93
77619,58,Taiwan,Male,0,4.59
66889,63,Comoros,Female,0,4.25
61095,34,Philippines,Male,0,6.68
14678,42,Iraq,Female,0,3.51
55862,42,Angola,Female,0,6.61
27697,53,Central African Republic,Female,0,2.10
75266,44,Bosnia and Herzegovina,Female,0,5.04
39267,86,Liberia,Female,0,4.42
60631,88,Russia,Female,0,6.80
35443,51,Angola,Female,0,7.93
77107,60,United States,Male,1,7.98
26956,47,Swaziland,Female,0,3.24
61167,62,Moldova,Female,0,6.13
70479,73,Tajikistan,Female,1,4.36
75426,85,Ghana,Male,1,5.08
44760,84,Morocco,Male,0,6.02
27591,47,Togo,Male,0,2.71
65332,83,Yemen,Male,0,4.35
11394,64,Macedonia,Male,1,4.46
67902,46,China,Female,1,4.67
26123,84,Oman,Male,0,8.26
54329,51,Jordan,Male,0,6.18
83602,68,North Cyprus,Male,0,5.52
89706,79,Trinidad and Tobago,Female,0,5.70
25929,26,Honduras,Female,0,6.39
40810,25,Hong Kong,Male,0,8.07
86296,80,Syria,Female,0,5.59
15668,39,Sri Lanka,Male,0,4.73
62814,48,Tunisia,Female,0,4.15
31184,53,Kuwait,Female,0,7.32
27741,62,Mauritania,Female,1,5.22
48102,72,Saudi Arabia,Male,0,7.70
83910,42,Macedonia,Male,0,5.61
95593,47,Yemen,Female,0,4.42
83003,49,Taiwan,Male,1,7.76
61524,29,Japan,Female,0,7.54
66811,69,Nigeria,Male,0,6.36
70086,71,Afghanistan,Male,0,3.77
20467,47,Yemen,Male,0,5.56
92727,89,Ukraine,Female,0,5.37
19391,59,Costa Rica,Female,0,8.21
31759,83,Bulgaria,Female,0,6.21
84633,47,Japan,Male,1,8.39
26232,82,Sri Lanka,Female,0,4.07
88429,44,Thailand,Female,1,9.25
53148,26,Kosovo,Female,0,5.90
33343,49,Swaziland,Female,0,3.21
55137,73,Somaliland region,Male,0,6.17
35479,45,New Zealand,Male,0,8.73
90025,84,Bahrain,Female,0,6.34
89130,86,Panama,Male,0,7.36
27409,43,Uzbekistan,Male,0,5.62
89821,43,Angola,Male,0,6.26
46814,88,Afghanistan,Male,0,6.04
93127,72,Pakistan,Male,0,4.96
14785,39,Swaziland,Male,0,4.47
37490,40,Honduras,Female,0,6.55
89877,30,Uzbekistan,Female,0,7.03
52825,43,Singapore,Female,1,7.40
49055,45,Serbia,Male,0,6.79
26663,50,Bangladesh,Female,0,3.28
23668,50,Botswana,Female,0,4.41
38647,75,Peru,Female,0,4.78
88782,50,Burundi,Male,0,6.23
70252,42,Jordan,Female,0,5.35
63152,34,Azerbaijan,Female,0,4.55
71265,58,Greece,Female,1,6.80
26031,87,Chad,Male,0,4.93
82285,84,India,Female,0,4.31
57283,49,Malawi,Male,0,4.84
46073,43,Burkina Faso,Female,0,4.20
55602,30,Tanzania,Female,0,5.13
41773,59,Bangladesh,Female,0,2.75
26738,48,Hungary,Female,0,3.91
21531,29,Vietnam,Female,0,7.50
67685,88,Zimbabwe,Male,0,6.14
39111,66,Albania,Male,0,5.14
29558,71,Denmark,Male,0,5.79
79276,58,Chile,Female,0,7.48
26275,59,Mozambique,Male,0,5.66
64785,46,Colombia,Male,0,7.17
14504,37,France,Male,1,7.89
46959,83,Syria,Female,0,4.51
27589,47,Bahrain,Male,0,5.45
48698,46,Croatia,Male,0,5.15
33540,63,Vietnam,Male,0,7.67
18080,83,Moldova,Female,0,6.96
30077,49,Costa Rica,Female,1,9.45
49974,50,Bulgaria,Female,0,3.77
17471,73,Turkmenistan,Female,0,4.44
65219,32,North Cyprus,Male,1,8.34
51913,88,Comoros,Male,0,3.89
20997,84,Senegal,Female,0,2.76
62264,88,Canada,Male,1,8.32
64752,74,Jamaica,Male,0,5.33
23719,46,India,Female,0,4.52
34046,24,Greece,Female,1,5.96
31296,68,Kosovo,Female,0,6.30
53057,47,Nepal,Female,0,4.32
62352,40,Zambia,Male,0,6.78
95402,32,Mozambique,Female,0,4.19
75765,47,Haiti,Female,0,5.25
19939,38,Denmark,Female,0,9.77
75961,54,Tajikistan,Female,0,4.52
28122,32,Portugal,Female,0,5.35
63515,47,France,Male,0,7.58
73266,51,United Kingdom,Male,0,6.97
94125,87,Zambia,Female,0,5.07
33932,78,Kuwait,Female,0,8.26
18875,27,Uruguay,Male,0,6.75
22690,35,Gabon,Male,0,4.23
41232,62,Chile,Female,0,6.85
57537,88,Benin,Female,0,4.16
21547,43,Niger,Female,0,3.95
22385,32,Slovenia,Female,0,5.79
48872,49,Slovakia,Female,0,5.50
36935,79,Austria,Male,0,6.81
61685,72,Azerbaijan,Female,0,3.96
98429,29,Congo-Kinshasa,Male,1,6.47
33643,35,China,Male,0,5.00
50781,33,Djibouti,Male,0,5.35
22225,73,Zimbabwe,Female,0,3.98
80424,34,Estonia,Male,0,5.41
94642,62,Iraq,Male,0,4.20
11186,41,Hong Kong,Female,0,6.45
91639,39,Mozambique,Female,0,4.95
27762,24,Zimbabwe,Female,0,5.46
66323,65,Netherlands,Male,0,5.75
94308,47,Comoros,Female,0,4.09
82965,44,Ecuador,Male,0,6.10
35235,23,Ethiopia,Male,0,4.20
65196,80,India,Male,0,4.02
19757,46,Laos,Male,0,5.10
90980,45,Austria,Female,0,8.41
30921,53,Peru,Male,0,7.51
58398,42,Czech Republic,Female,0,6.59
83589,67,Bolivia,Female,0,7.58
86292,81,Luxembourg,Male,0,8.21
44008,76,Australia,Female,1,6.43
26338,78,India,Male,0,6.46
14974,77,Dominican Republic,Male,0,3.76
24787,32,Uruguay,Female,0,7.50
45026,45,Nicaragua,Female,0,4.17
26691,60,Myanmar,Male,0,4.40
24274,72,Pakistan,Female,0,6.34
12608,56,Poland,Male,0,4.69
38454,88,Morocco,Male,0,3.50
48864,70,Paraguay,Female,0,7.59
51176,40,Togo,Male,0,3.22
38493,64,Azerbaijan,Male,0,5.47
45063,30,Belgium,Male,0,9.11
84039,35,Botswana,Male,0,5.19
90381,43,France,Female,0,8.90
47980,28,Togo,Male,0,1.18
62718,68,Honduras,Female,0,5.85
45842,46,Bolivia,Female,1,4.84
83703,61,Rwand2a4,Male,0,2.21
31093,53,Nepal,Male,0,3.05
79988,82,Bahrain,Female,0,4.59
61479,59,Morocco,Female,0,4.99
36661,24,Congo-Brazzaville,Female,0,6.52
17709,53,Mali,Female,0,5.31
87693,41,Morocco,Male,0,5.24
10224,63,Tanzania,Female,0,4.77
15718,78,Turkey,Male,0,4.57
56536,32,Djibouti,Male,0,3.26
57904,37,Hungary,Male,1,5.63
75675,41,Venezuela,Male,0,8.87
12132,58,Slovakia,Female,0,6.68
50058,62,Turkmenistan,Female,0,5.53
99786,38,China,Female,0,5.97
72112,53,Dominican Republic,Male,0,4.36
49140,43,Slovakia,Female,0,7.58
13622,41,Malawi,Female,0,5.52
20070,44,Congo-Brazzaville,Male,0,3.36
15713,57,Laos,Female,0,4.46
57987,41,Bolivia,Female,0,4.94
97127,35,Colombia,Male,0,6.28
54407,58,Laos,Female,0,2.90
12663,31,Singapore,Female,0,5.87
44833,46,Australia,Male,1,7.13
88268,74,Lebanon,Female,0,4.45
55619,41,Brazil,Male,0,6.06
54428,54,Austria,Male,0,9.32
22815,40,Sweden,Female,0,8.45
53120,48,Poland,Male,0,7.61
53973,50,Chad,Female,0,5.23
50074,45,El Salvador,Female,0,6.13
97291,50,Trinidad and Tobago,Male,0,8.29
94589,38,Azerbaijan,Male,0,3.73
94796,53,Central African Republic,Male,0,3.87
73661,65,Turkey,Female,0,3.79
21144,47,Somaliland region,Male,0,6.60
31832,29,Brazil,Female,1,7.61
45788,48,Belgium,Male,0,7.91
68955,48,Ukraine,Female,0,4.18
53387,68,Paraguay,Male,0,4.43
40076,74,Egypt,Male,0,3.72
38297,35,Central African Republic,Female,0,3.50
19302,35,Poland,Male,0,6.23
63455,64,Guatemala,Female,0,4.45
96313,46,Argentina,Male,0,7.83
59004,70,Russia,Female,0,7.17
57409,63,Ghana,Male,0,6.61
20505,76,Philippines,Female,0,7.07
58021,31,Kosovo,Female,0,5.73
21288,87,Serbia,Female,0,3.76
94701,34,Azerbaijan,Male,0,5.28
29003,52,Congo-Kinshasa,Female,0,6.47
29231,68,Syria,Male,0,3.56
97245,54,Algeria,Male,1,6.77
91834,31,Trinidad and Tobago,Female,0,7.29
40970,78,Yemen,Female,0,3.56
34788,83,Myanmar,Female,0,4.05
29353,41,Japan,Male,0,6.36
50119,42,Portugal,Male,0,5.00
95545,46,Yemen,Male,0,5.10
46252,32,Russia,Male,0,5.18
43482,63,Netherlands,Male,0,8.16
59527,35,Tanzania,Male,0,4.95
23510,28,Iraq,Male,0,6.99
41392,63,Mozambique,Female,0,6.90
57859,45,Nepal,Male,0,5.98
23866,24,Kuwait,Male,0,5.05
89050,87,Libya,Male,0,4.95
56309,47,Ecuador,Female,0,4.70
25172,37,Afghanistan,Male,0,4.38
29900,61,Gabon,Female,0,5.12
79332,72,Nepal,Male,0,2.93
86783,65,Zambia,Male,1,5.59
50934,29,Oman,Male,0,8.17
27522,31,Laos,Male,0,4.51
63358,46,Jordan,Female,0,5.78
99737,67,Turkey,Female,0,6.43
63702,53,Malaysia,Male,0,7.91
66858,52,Central African Republic,Female,0,4.25
34864,41,United Arab Emirates,Male,0,7.16
70780,48,Pakistan,Male,0,6.08
39744,77,Malawi,Male,0,5.26
45136,54,Panama,Female,0,8.82
44349,78,Israel,Male,0,7.81
34324,48,Yemen,Male,0,4.52
86066,73,Somaliland region,Female,0,5.95
12212,57,Benin,Female,0,4.70
91824,45,Denmark,Female,0,8.48
50208,64,Norway,Male,1,7.89
80238,82,El Salvador,Female,0,6.55
93060,70,Gabon,Female,0,4.74
59184,58,Greece,Female,1,6.74
73906,43,Jamaica,Male,0,5.77
99483,43,Portugal,Male,0,7.18
60034,36,Luxembourg,Male,1,8.49
87202,53,Cambodia,Male,0,3.98
80826,41,United Kingdom,Male,0,5.10
80389,62,Chad,Male,0,4.52
86085,59,Zambia,Male,0,6.43
90589,76,Uzbekistan,Male,0,7.11
27059,76,Jordan,Female,1,5.71
42525,75,France,Female,0,6.53
85453,29,Malaysia,Female,0,4.39
20789,43,Mauritania,Female,0,6.30
91216,83,Iraq,Male,0,4.61
13150,58,Venezuela,Male,1,8.37
57894,62,Albania,Male,0,6.78
41168,73,Palestinian Territories,Male,0,5.34
35811,36,United States,Female,0,7.01
20852,46,Tunisia,Female,1,4.61
18102,34,Togo,Male,0,3.24
88790,48,Congo-Kinshasa,Male,0,3.52
71280,32,Turkmenistan,Female,0,7.50
46833,87,Ireland,Female,0,7.02
88777,80,Slovenia,Male,0,7.36
34386,26,Algeria,Male,0,5.98
88889,25,North Cyprus,Female,0,5.91
47449,31,Togo,Female,0,5.45
48468,83,Azerbaijan,Male,0,5.50
20764,52,Somaliland region,Male,0,5.59
66202,61,France,Female,1,7.12
14480,48,Tanzania,Male,0,1.97
46657,59,Honduras,Female,0,6.46
87376,45,Armenia,Male,0,5.88
81380,36,Palestinian Territories,Female,0,5.38
19494,85,Norway,Female,1,8.95
75118,73,Syria,Male,0,5.17
26991,28,Suriname,Female,0,7.33
57178,76,Denmark,Male,0,9.77
63708,73,Egypt,Female,1,6.24
15290,79,Kenya,Female,0,3.18
43602,24,Burundi,Male,0,3.54
78624,46,Comoros,Female,0,5.95
24513,45,Slovakia,Male,0,5.54
51695,85,Slovakia,Male,1,6.76
48742,30,Czech Republic,Female,0,6.59
86466,45,Nicaragua,Male,0,4.48
56923,34,Spain,Female,0,8.18
85692,81,Guatemala,Female,1,7.32
22669,71,Austria,Male,0,8.64
27989,49,Tajikistan,Female,0,3.65
71304,41,Laos,Male,0,4.07
60479,46,Gabon,Female,0,6.35
58663,55,Belgium,Female,0,6.45
38449,59,Lesotho,Female,0,3.28
41208,49,Tajikistan,Female,0,3.73
87037,45,Switzerland,Male,1,9.44
63692,34,Botswana,Female,0,5.59
24109,78,Dominican Republic,Male,0,4.28
66992,29,Togo,Female,0,3.07
34961,62,Slovenia,Female,0,7.12
26750,24,Laos,Female,0,5.56
50897,49,Chad,Male,0,4.83
28919,42,Hungary,Male,0,4.47
66555,58,Bolivia,Male,1,5.64
68503,48,Mexico,Male,0,7.74
92843,52,Argentina,Male,0,8.45
19801,51,Japan,Male,0,6.66
74941,30,North Cyprus,Female,0,7.71
54577,42,Russia,Male,0,3.43
73289,73,Uruguay,Male,0,8.31
27090,74,Poland,Female,0,5.54
71576,40,Botswana,Male,0,3.22
94881,75,Kuwait,Male,0,8.31
64915,42,Uganda,Male,0,4.35
55211,87,Uganda,Female,0,3.00
26580,39,Croatia,Female,0,4.57
34821,23,Netherlands,Male,0,7.88
58099,82,Hungary,Male,0,6.91
49276,26,Ukraine,Male,0,4.89
45586,32,Yemen,Male,0,5.60
38469,67,Ireland,Male,0,6.88
62458,37,Tanzania,Male,0,5.11
98818,25,Peru,Male,0,5.96
49148,41,Suriname,Male,0,5.56
38816,84,France,Male,0,7.97
83304,89,Cambodia,Female,0,5.82
96032,65,Philippines,Male,0,4.38
80738,81,Turkmenistan,Male,0,4.20
65558,25,Palestinian Territories,Female,0,5.58
36191,24,Uganda,Male,0,4.92
98862,61,Burundi,Female,0,3.46
28655,57,Burkina Faso,Male,0,3.35
94388,43,Kyrgyzstan,Male,0,3.24
98200,73,Montenegro,Female,0,5.51
80128,59,Belarus,Female,0,8.04
61431,42,Yemen,Male,0,5.64
44747,40,Uganda,Male,0,4.05
54306,27,Saudi Arabia,Male,0,5.75
46454,52,Ghana,Male,0,5.97
90586,75,Afghanistan,Male,0,4.93
74699,44,Guatemala,Female,0,4.47
98796,76,Zambia,Female,0,5.64
42344,53,Gabon,Female,0,2.83
60360,55,Central African Republic,Female,0,5.79
24936,56,Myanmar,Male,1,3.37
44796,40,Suriname,Male,0,6.63
73782,59,Turkey,Male,0,5.81
71982,41,Swaziland,Female,0,4.50
33748,73,Spain,Male,0,8.53
12736,66,Ghana,Female,0,5.57
34721,44,Yemen,Female,0,2.54
63108,24,Saudi Arabia,Male,0,7.00
25043,86,Central African Republic,Male,0,3.46
35300,35,Albania,Male,0,6.76
24086,77,Philippines,Female,0,3.82
63930,65,Lebanon,Male,0,6.12
84276,55,Haiti,Male,0,6.34
84367,60,Georgia,Male,0,3.56
51420,45,Rwand2a4,Male,0,3.62
35500,43,Uzbekistan,Female,1,6.51
15505,49,South Africa,Female,0,4.04
48659,82,Tajikistan,Male,0,4.45
35710,84,Ecuador,Female,1,5.85
68361,56,Bangladesh,Male,0,4.39
52439,48,Uganda,Female,0,4.64
29556,51,Congo-Brazzaville,Female,0,3.75
38948,69,United Arab Emirates,Male,1,7.88
46226,28,Mauritius,Male,0,3.99
26834,82,Mali,Female,0,5.70
34917,39,Japan,Female,1,8.13
84004,49,Lesotho,Female,0,3.76
70246,27,Brazil,Male,0,6.23
30855,80,Laos,Male,0,5.59
51761,43,Bangladesh,Female,0,7.35
96888,43,Central African Republic,Female,0,4.03
45923,31,Mozambique,Male,0,5.28
41616,78,Ghana,Female,0,4.10
69034,48,Pakistan,Female,0,6.93
63314,50,Bahrain,Male,0,5.83
22629,82,Paraguay,Male,1,5.61
86866,55,Georgia,Male,0,4.88
65699,24,Philippines,Male,0,5.59
89414,75,Zambia,Female,0,4.55
11225,57,Saudi Arabia,Male,1,8.83
54766,58,Armenia,Male,0,3.47
56451,51,Ghana,Female,0,6.57
29718,23,Rwand2a4,Male,0,4.42
87380,85,Estonia,Male,0,7.46
44250,63,Benin,Male,0,3.44
83811,44,Austria,Female,0,7.42
49498,34,Latvia,Male,0,4.98
27636,29,Azerbaijan,Female,0,4.21
45567,36,Chile,Male,0,7.50
62634,44,Rwand2a4,Female,0,4.12
53690,76,Trinidad and Tobago,Female,1,5.99
78586,47,Canada,Male,1,8.58
41903,68,Comoros,Female,0,4.80
12682,73,Indonesia,Female,0,6.75
77810,45,Estonia,Male,0,3.66
36998,56,Latvia,Male,0,4.99
71181,37,France,Female,0,8.55
66609,48,Montenegro,Male,0,6.32
48170,34,Tunisia,Male,1,6.21
87023,46,Uganda,Female,0,5.52
19320,49,United Arab Emirates,Male,0,6.17
46708,26,Serbia,Male,0,3.68
66409,78,United Kingdom,Male,1,7.29
46143,44,Israel,Male,0,7.25
72399,47,Ecuador,Male,0,6.17
77454,72,Bangladesh,Female,0,4.31
43910,36,Ukraine,Female,0,5.61
51604,59,Portugal,Female,0,5.11
67913,69,Austria,Female,0,6.42
68632,72,Uganda,Female,0,5.72
40381,46,Oman,Female,1,7.89
45635,78,Malta,Female,0,7.65
53042,74,Hong Kong,Male,0,4.92
34264,56,Somaliland region,Female,0,4.41
97877,72,Kazakhstan,Female,0,7.13
70043,34,Mexico,Female,0,6.75
35666,60,Moldova,Female,0,5.95
59429,52,Madagascar,Male,0,5.14
14658,87,Uzbekistan,Male,0,6.19
60068,41,Algeria,Female,0,7.37
78614,40,Switzerland,Female,1,9.70
96143,67,Iran,Female,0,3.52
92725,27,Nicaragua,Male,1,5.70
97112,62,Mauritania,Male,0,5.18
47871,44,Benin,Male,0,2.65
43047,84,Yemen,Female,0,6.29
92184,82,Nicaragua,Male,0,5.79
24181,40,Libya,Female,0,5.06
71160,29,Uruguay,Female,1,7.34
59233,55,Comoros,Male,0,3.72
42200,52,Lesotho,Male,0,4.84
67030,46,Italy,Male,0,6.34
72233,38,Bulgaria,Male,0,3.36
45395,31,Paraguay,Female,0,7.21
45813,27,Iran,Female,0,3.41
10864,32,Sri Lanka,Female,0,4.57
91958,75,Lebanon,Female,0,5.31
43497,46,Germany,Male,0,6.90
86890,81,Guatemala,Male,0,7.50
11744,57,Haiti,Female,0,5.79
63545,52,Libya,Male,0,5.65
84606,44,Mozambique,Male,1,5.63
19158,41,Argentina,Female,0,6.40
13109,30,North Cyprus,Male,0,4.58
54685,38,Somaliland region,Female,0,3.92
31059,28,Oman,Female,0,8.44
97686,37,Portugal,Female,0,5.59
95754,86,Sudan,Female,0,5.38
39113,41,Swaziland,Male,0,5.82
63856,62,Bulgaria,Female,0,4.85
58589,46,Luxembourg,Female,0,5.81
97602,39,Jordan,Male,0,5.84
11135,37,Afghanistan,Female,0,3.03
16715,45,Malawi,Female,0,5.40
25382,25,Denmark,Male,0,8.36
89148,37,Singapore,Male,0,7.42
89803,68,Slovakia,Female,0,5.14
17335,57,Burundi,Female,0,5.92
93084,59,Chile,Male,0,6.92
75234,41,Latvia,Male,0,6.65
61353,51,Comoros,Male,0,3.89
44085,49,Dominican Republic,Female,1,5.77
76085,54,Swaziland,Male,0,5.10
11205,76,Ukraine,Female,0,4.55
78504,47,Kosovo,Male,0,5.60
11687,60,Malawi,Female,0,6.54
64536,43,Guatemala,Male,0,4.71
10354,23,Serbia,Female,0,4.58
55637,73,Sierra Leone,Male,0,6.33
65282,37,Nicaragua,Male,0,4.43
60772,30,Uzbekistan,Female,0,5.67
81291,41,Iran,Male,0,5.05
21743,45,Montenegro,Female,0,5.61
58205,77,Jamaica,Female,1,6.29
89232,35,Hong Kong,Female,0,5.88
74245,66,Tanzania,Male,0,3.30
36459,32,Cambodia,Male,0,5.72
72726,27,Qatar,Male,0,8.10
76678,25,Paraguay,Female,0,6.56
61008,34,United Kingdom,Male,0,5.20
83508,73,Angola,Male,1,4.47
31830,52,Libya,Male,0,5.22
59636,44,Israel,Male,0,7.32
84530,89,Philippines,Male,0,5.34
82260,73,Jordan,Female,0,6.69
78686,43,Mexico,Male,0,8.25
96610,32,United States,Female,0,5.30
50839,29,Gabon,Male,0,4.37
94093,23,Togo,Male,0,2.72
54741,44,Iraq,Female,0,4.48
42500,89,Tanzania,Female,0,6.02
23692,32,Ethiopia,Female,0,3.63
17348,41,Nicaragua,Female,0,5.99
69999,29,Iran,Female,0,4.94
47710,49,Mozambique,Female,0,3.54
61390,25,Poland,Female,0,7.30
38221,43,Malta,Female,0,6.05
44413,37,Malaysia,Male,0,6.00
38887,69,Comoros,Male,0,3.63
73048,79,Morocco,Male,0,5.13
45421,89,Congo-Kinshasa,Male,0,6.80
34961,74,Venezuela,Female,0,7.88
42229,73,Guatemala,Female,0,7.45
35273,73,Gabon,Female,0,4.01
41602,53,Mauritania,Female,1,5.37
86628,49,Norway,Male,0,7.72
10072,75,Netherlands,Female,0,6.70
42417,44,Slovenia,Female,0,5.08
87881,65,Kyrgyzstan,Female,0,5.37
44297,82,North Cyprus,Female,0,6.20
69695,64,Bulgaria,Female,0,4.46
79182,60,Thailand,Female,1,8.32
18574,52,Tajikistan,Female,0,5.62
27203,46,Bosnia and Herzegovina,Female,0,5.59
91418,41,Algeria,Male,0,6.77
92833,33,New Zealand,Female,0,8.78
